survey,CFA4P1-B,CFA4P1-V,CFA4P1-r,CFA4P1-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,CFA4P1-B_AV,CFA4P1-V_AV,CFA4P1-r_AV,CFA4P1-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,SOURCEID,GAIA_CFA4P1-B,GAIA_CFA4P1-V,GAIA_CFA4P1-r,GAIA_CFA4P1-i
CFA4,16.1194,15.5961,15.4818,15.3791,15.7641,15.4517,15.3403,15.3261,104.282,20.4079,0.303853,0.233005,0.190135,0.139678,0.2696,0.192028,0.142051,0.112709,-999,-999,-999,-999,-999
CFA4,16.3045,15.8436,15.7827,15.7023,16.0941,15.7858,15.6647,15.6631,104.281,20.4993,0.285321,0.218716,0.178411,0.130966,0.2532,0.180169,0.133181,0.106409,-999,-999,-999,-999,-999
CFA4,16.4238,15.8104,15.6555,15.5053,16.0169,15.6226,15.459,15.4179,104.275,20.3508,0.309853,0.237198,0.193859,0.14239,0.2752,0.195887,0.144921,0.11501,-999,-999,-999,-999,-999
CFA4,17.8691,17.1627,16.9928,16.832,17.5227,17.0676,16.8764,16.816,104.271,20.523,0.296087,0.226909,0.185135,0.135678,0.2628,0.187028,0.138051,0.109709,-999,-999,-999,-999,-999
CFA4,17.9579,16.9737,16.6339,16.3563,17.2619,16.5722,16.2912,16.177,104.267,20.3539,0.309853,0.237198,0.193859,0.14239,0.2752,0.195887,0.144921,0.11501,-999,-999,-999,-999,-999
CFA4,18.0904,17.3915,17.1757,17.1478,17.4359,17.035,16.8893,16.868,104.264,20.4902,0.298853,0.228909,0.187135,0.13739,0.2648,0.189028,0.139921,0.110709,-999,-999,-999,-999,-999
CFA4,17.6913,17.0871,16.9322,16.825,17.3521,16.9621,16.8134,16.7713,104.255,20.4173,0.302853,0.232101,0.189859,0.13939,0.2694,0.191887,0.141921,0.112709,-999,-999,-999,-999,-999
CFA4,17.3415,16.7225,16.5676,16.4061,16.9325,16.5459,16.3899,16.3491,104.255,20.5071,0.296087,0.226909,0.185135,0.135678,0.2628,0.187028,0.138051,0.109709,-999,-999,-999,-999,-999
CFA4,16.8868,16.3134,16.1969,16.0973,16.4773,16.1507,16.03,16.0075,104.255,20.3814,0.305619,0.234101,0.191135,0.14039,0.2714,0.193028,0.142921,0.113709,-999,-999,-999,-999,-999
CFA4,17.2095,16.611,16.4668,16.354,16.8118,16.4398,16.3089,16.2821,104.253,20.4133,0.302853,0.232101,0.189859,0.13939,0.2694,0.191887,0.141921,0.112709,-999,-999,-999,-999,-999
CFA4,16.5861,16.0192,15.9017,15.795,16.2533,15.9148,15.7979,15.7806,104.251,20.4955,0.300853,0.231005,0.188135,0.13839,0.2676,0.190028,0.140921,0.111709,-999,-999,-999,-999,-999
CFA4,17.5254,16.9046,16.7293,16.58,17.1328,16.7555,16.5984,16.5346,104.247,20.4475,0.302853,0.232005,0.189135,0.13939,0.2686,0.191028,0.141921,0.112709,-999,-999,-999,-999,-999
CFA4,16.9803,16.3186,16.1466,15.9971,16.5922,16.149,15.9857,15.9655,104.247,20.4527,0.301853,0.231005,0.189135,0.138678,0.2676,0.191028,0.141051,0.111709,-999,-999,-999,-999,-999
CFA4,16.2842,15.7572,15.6376,15.5453,15.9402,15.6181,15.513,15.5033,104.244,20.4633,0.301853,0.231005,0.189135,0.138678,0.2676,0.191028,0.141051,0.111709,-999,-999,-999,-999,-999
CFA4,17.4723,16.9286,16.8175,16.7269,17.0861,16.7684,16.6759,16.6704,104.243,20.4226,0.303853,0.233101,0.190135,0.139678,0.2704,0.192028,0.142051,0.112709,-999,-999,-999,-999,-999
CFA4,18.1832,17.2631,16.9415,16.6774,17.5684,16.8846,16.6209,16.5186,104.237,20.4045,0.303853,0.233101,0.190135,0.139678,0.2704,0.192028,0.142051,0.112709,-999,-999,-999,-999,-999
CFA4,17.4932,16.8872,16.7291,16.5759,17.1382,16.7402,16.5825,16.5405,104.235,20.5186,0.298087,0.228005,0.186411,0.136678,0.2646,0.188169,0.139051,0.110709,-999,-999,-999,-999,-999
CFA4,18.0015,17.3825,17.2383,17.1112,17.5178,17.1493,17.025,16.998,104.235,20.3976,0.305619,0.234101,0.191135,0.14039,0.2714,0.193028,0.142921,0.113709,-999,-999,-999,-999,-999
CFA4,17.4772,16.9307,16.7801,16.6358,17.1181,16.7969,16.6659,16.6413,104.231,20.4309,0.302853,0.232005,0.189135,0.13939,0.2686,0.191028,0.141921,0.112709,3365998722083630976,17.3637,16.9632,16.8141,16.6717
CFA4,18.0193,17.4161,17.2516,17.0834,17.614,17.238,17.0908,17.0647,104.23,20.4743,0.300853,0.231005,0.188135,0.13839,0.2676,0.190028,0.140921,0.111709,-999,-999,-999,-999,-999
CFA4,17.7721,17.0862,16.9088,16.7811,17.3092,16.8707,16.7035,16.6835,104.223,20.3499,0.306619,0.235101,0.191859,0.140678,0.2724,0.193887,0.143051,0.113709,-999,-999,-999,-999,-999
CFA4,16.5197,15.963,15.8305,15.7193,16.1726,15.831,15.7028,15.6858,104.217,20.51,0.309853,0.237198,0.193859,0.14239,0.2752,0.195887,0.144921,0.11501,-999,-999,-999,-999,-999
CFA4,18.1111,17.1706,16.8469,16.5788,17.5295,16.8515,16.5589,16.4517,104.212,20.5189,0.309853,0.237198,0.193859,0.14239,0.2752,0.195887,0.144921,0.11501,-999,-999,-999,-999,-999
CFA4,16.5947,15.6858,15.3781,15.1421,16.0633,15.3893,15.133,15.0344,104.211,20.5249,0.313619,0.240197,0.196135,0.14439,0.2782,0.198028,0.146921,0.116709,-999,-999,-999,-999,-999
CFA4,18.7886,18.2115,18.0352,17.9217,18.4056,18.0528,17.9027,17.8828,198.813,-15.8957,0.245788,0.188139,0.153963,0.113254,0.2184,0.155451,0.115311,0.0915074,-999,-999,-999,-999,-999
CFA4,17.3631,16.6967,16.4681,16.2585,16.9298,16.4753,16.2779,16.2119,198.812,-15.9578,0.245788,0.188139,0.153687,0.113254,0.2184,0.15531,0.115311,0.0915074,-999,-999,-999,-999,-999
CFA4,16.7317,16.1174,15.9326,15.7693,16.3193,15.9331,15.7852,15.7499,198.806,-15.9988,0.246788,0.189043,0.153963,0.113254,0.2186,0.155451,0.115311,0.0915074,-999,-999,-999,-999,-999
CFA4,16.7562,16.0721,15.8606,15.68,16.3186,15.8635,15.7075,15.6635,198.805,-15.9458,0.245788,0.188043,0.153687,0.112542,0.2176,0.15531,0.114441,0.0915074,-999,-999,-999,-999,-999
CFA4,18.6218,17.8913,17.6755,17.4357,18.1388,17.6127,17.4367,17.3755,198.801,-16.0158,0.247788,0.190139,0.154963,0.114254,0.2204,0.156451,0.116311,0.0925074,-999,-999,-999,-999,-999
CFA4,17.6361,17.0692,16.9122,16.7805,17.2347,16.897,16.7814,16.7502,198.799,-16.0207,0.246788,0.189043,0.153963,0.113254,0.2186,0.155451,0.115311,0.0915074,3607687492583405568,17.5213,17.0624,16.895,16.7735
CFA4,18.1668,17.1797,16.7823,16.4436,17.5719,16.7794,16.4682,16.3339,198.799,-16.0354,0.246788,0.189139,0.154687,0.113542,0.2194,0.15631,0.115441,0.0918079,-999,-999,-999,-999,-999
CFA4,16.6031,15.7992,15.5203,15.2852,16.0983,15.5193,15.3056,15.2233,198.795,-15.9507,0.246022,0.188139,0.153963,0.113254,0.2184,0.155451,0.115311,0.0915074,-999,-999,-999,-999,-999
CFA4,16.842,16.1533,15.9161,15.6997,16.3971,15.9159,15.7187,15.6464,198.783,-16.0233,0.246788,0.189043,0.153963,0.113254,0.2186,0.155451,0.115311,0.0915074,-999,-999,-999,-999,-999
CFA4,18.523,17.8157,17.5743,17.4011,18.0524,17.5967,17.42,17.3635,198.775,-15.8808,0.246788,0.189139,0.154687,0.113542,0.2194,0.15631,0.115441,0.0918079,-999,-999,-999,-999,-999
CFA4,17.2571,16.4141,16.1417,15.8838,16.7183,16.1331,15.8842,15.7892,198.763,-15.9727,0.245788,0.188139,0.153963,0.113254,0.2184,0.155451,0.115311,0.0915074,-999,-999,-999,-999,-999
CFA4,17.4921,16.9047,16.7252,16.5679,17.105,16.7059,16.5671,16.5314,198.76,-15.9892,0.245788,0.188139,0.153963,0.113254,0.2184,0.155451,0.115311,0.0915074,-999,-999,-999,-999,-999
CFA4,16.6259,15.9568,15.7538,15.5871,16.1874,15.753,15.604,15.5806,198.758,-15.9284,0.246788,0.189139,0.154687,0.113542,0.2194,0.15631,0.115441,0.0918079,-999,-999,-999,-999,-999
CFA4,17.1242,16.4011,16.1201,15.8462,16.6612,16.1065,15.8375,15.7279,198.757,-16.0132,0.245788,0.188139,0.153963,0.113254,0.2184,0.155451,0.115311,0.0915074,-999,-999,-999,-999,-999
CFA4,17.2883,16.7046,16.5337,16.376,16.9073,16.5322,16.3866,16.3582,198.744,-15.922,0.246788,0.189139,0.154687,0.113542,0.2194,0.15631,0.115441,0.0918079,3607737481706937216,17.1874,16.7081,16.5151,16.3774
CFA4,18.0609,17.4688,17.2765,17.1002,17.6735,17.2759,17.1301,17.0798,198.738,-15.8867,0.247788,0.190139,0.154963,0.113542,0.2204,0.156451,0.115441,0.0918079,-999,-999,-999,-999,-999
CFA4,17.0139,16.5799,16.4848,16.3751,16.7253,16.4478,16.358,16.3378,198.732,-16.0325,0.244788,0.187139,0.152963,0.112542,0.2174,0.154451,0.114441,0.0908079,-999,-999,-999,-999,-999
CFA4,16.6774,16.0166,15.8136,15.6367,16.236,15.8102,15.6521,15.6102,198.716,-15.9179,0.247788,0.190139,0.154963,0.114254,0.2204,0.156451,0.116311,0.0918079,-999,-999,-999,-999,-999
CFA4,18.4855,17.9446,17.7704,17.5821,18.0794,17.7016,17.5625,17.5142,198.715,-15.9765,0.246788,0.189139,0.153963,0.113254,0.2194,0.155451,0.115311,0.0915074,-999,-999,-999,-999,-999
CFA4,18.0358,17.3843,17.1386,16.9154,17.5771,17.0846,16.8727,16.7868,198.711,-16.0406,0.243788,0.187043,0.152687,0.112254,0.2166,0.15431,0.114311,0.0905074,3607687252065235072,17.9202,17.3222,17.0757,16.8722
CFA4,16.6975,16.1575,15.9887,15.8545,16.3167,15.9712,15.8431,15.8231,198.711,-15.9523,0.247788,0.189139,0.154963,0.113542,0.2194,0.156451,0.115441,0.0918079,3607735871095030912,16.576,16.1284,15.9677,15.8479
CFA4,18.8319,18.3003,18.0845,17.8641,18.4624,18.0807,17.8842,17.806,198.695,-15.9082,0.247788,0.190139,0.154963,0.114254,0.2204,0.156451,0.116311,0.0925074,-999,-999,-999,-999,-999
CFA4,18.1669,17.3788,17.1127,16.8351,17.6864,17.133,16.9237,16.8253,198.692,-15.892,0.247788,0.189139,0.154687,0.113542,0.2194,0.15631,0.115441,0.0918079,-999,-999,-999,-999,-999
CFA4,18.5222,17.7406,17.4756,17.2778,17.9928,17.4823,17.2784,17.1945,198.681,-15.9776,0.247788,0.190139,0.154963,0.114254,0.2204,0.156451,0.116311,0.0925074,-999,-999,-999,-999,-999
CFA4,18.3883,17.6485,17.3879,17.1806,17.9125,17.3808,17.164,17.1007,198.676,-15.9479,0.247788,0.190139,0.154963,0.114254,0.2204,0.156451,0.116311,0.0925074,-999,-999,-999,-999,-999
CFA4,15.9046,15.2085,14.9873,14.8143,15.4555,14.9902,14.8334,14.7906,198.672,-15.9079,0.247788,0.190139,0.154963,0.114254,0.2204,0.156451,0.116311,0.0925074,-999,-999,-999,-999,-999
CFA4,15.8295,15.2115,14.9935,14.7671,15.3887,14.9427,14.7363,14.6648,198.671,-16.0151,0.243788,0.187043,0.152687,0.112254,0.2166,0.15431,0.114311,0.0905074,3607688282857387264,15.6644,15.1508,14.9307,14.7301
CFA4,16.7106,16.0349,15.7978,15.61,16.2421,15.7325,15.591,15.5316,198.67,-15.9709,0.247788,0.190139,0.154963,0.114254,0.2204,0.156451,0.116311,0.0925074,-999,-999,-999,-999,-999
CFA4,16.5041,15.9362,15.7685,15.5994,16.1186,15.714,15.5484,15.5079,211.961,-26.5681,0.240022,0.183946,0.149963,0.110542,0.2128,0.151451,0.112441,0.0895074,6270655898588768384,16.3986,15.8907,15.7029,15.5559
CFA4,16.272,15.4867,15.2164,14.9543,15.8097,15.2355,14.9923,14.8842,211.945,-26.5427,0.236788,0.180946,0.147963,0.108542,0.2098,0.149451,0.110441,0.0875074,-999,-999,-999,-999,-999
CFA4,16.7717,16.1954,16.0352,15.8832,16.4218,16.0488,15.9123,15.8624,211.921,-26.5023,0.233022,0.177946,0.145963,0.106831,0.2068,0.147451,0.108571,0.0865074,-999,-999,-999,-999,-999
CFA4,17.1875,16.7266,16.6229,16.5535,17.0728,16.7669,16.6664,16.633,211.916,-26.5935,0.244022,0.187043,0.152963,0.112254,0.2166,0.154451,0.114311,0.0905074,-999,-999,-999,-999,-999
CFA4,17.9135,17.2555,17.0279,16.8091,17.5024,17.0254,16.8379,16.7654,211.913,-26.5292,0.237022,0.180946,0.147963,0.108542,0.2098,0.149451,0.110441,0.0882069,6270656998100407936,17.826,17.2502,17.0275,16.8441
CFA4,17.7414,16.9235,16.6233,16.3552,17.1879,16.5959,16.3496,16.2521,211.894,-26.5758,0.244022,0.187043,0.152963,0.112254,0.2166,0.154451,0.114311,0.0905074,6270650912131874944,17.6014,16.8735,16.5761,16.3363
CFA4,16.3428,15.7099,15.5229,15.3781,15.9198,15.5154,15.3675,15.3274,211.893,-26.551,0.241022,0.185042,0.150963,0.110542,0.2146,0.152451,0.112441,0.0895074,-999,-999,-999,-999,-999
CFA4,17.4242,16.8397,16.6324,16.426,17.0505,16.6082,16.4353,16.3811,211.893,-26.5597,0.241022,0.185042,0.150963,0.110542,0.2146,0.152451,0.112441,0.0895074,-999,-999,-999,-999,-999
CFA4,16.4837,15.8099,15.5898,15.4208,16.0386,15.5932,15.4211,15.3723,211.888,-26.6063,0.249788,0.191235,0.156687,0.115254,0.2222,0.15831,0.117311,0.0928079,-999,-999,-999,-999,-999
CFA4,17.9489,17.2008,16.9048,16.6642,17.4553,16.88,16.6626,16.5728,211.873,-26.5692,0.241788,0.185042,0.150963,0.110542,0.2146,0.152451,0.112441,0.0895074,6270650946491617024,17.8266,17.1486,16.87,16.6557
CFA4,17.4184,16.9556,16.8295,16.6945,17.1135,16.8229,16.7162,16.6914,211.865,-26.533,0.237788,0.181946,0.148963,0.109542,0.2108,0.150451,0.111441,0.0885074,-999,-999,-999,-999,-999
CFA4,16.841,16.2518,16.0616,15.8924,16.5526,16.1618,16.0052,15.9595,211.862,-26.5587,0.241788,0.185042,0.150963,0.110542,0.2146,0.152451,0.112441,0.0895074,-999,-999,-999,-999,-999
CFA4,16.0803,15.3601,15.1207,14.9269,15.6037,15.0971,14.9064,14.8626,211.858,-26.6257,0.252554,0.193235,0.157687,0.116254,0.2242,0.15931,0.118311,0.0938079,-999,-999,-999,-999,-999
CFA4,17.1253,16.3455,16.056,15.8182,16.6328,16.057,15.8276,15.7441,211.856,-26.5498,0.241788,0.185042,0.150963,0.110542,0.2146,0.152451,0.112441,0.0895074,6270653974443428992,17.0214,16.3323,16.0405,15.8259
CFA4,16.5902,15.8271,15.5664,15.3879,16.0794,15.5396,15.3653,15.3026,211.854,-26.5881,0.246788,0.189139,0.154687,0.113542,0.2194,0.15631,0.115441,0.0918079,6270650538469581568,16.4637,15.7857,15.5297,15.3595
CFA4,17.4378,16.9229,16.7466,16.6342,17.0689,16.7161,16.5911,16.5472,211.853,-26.5801,0.246788,0.189139,0.154687,0.113542,0.2194,0.15631,0.115441,0.0918079,6270650572829322752,17.3145,16.8774,16.7235,16.5961
CFA4,17.2428,16.4733,16.1955,15.9787,16.7779,16.2037,15.9934,15.9049,211.833,-26.5188,0.234022,0.178946,0.145963,0.107542,0.2078,0.147451,0.109441,0.0865074,-999,-999,-999,-999,-999
CFA4,16.4777,15.7649,15.532,15.3512,16.0141,15.5449,15.3543,15.303,211.813,-26.523,0.238022,0.182042,0.148963,0.109542,0.2116,0.150451,0.111441,0.0885074,-999,-999,-999,-999,-999
CFA4,17.5392,16.9147,16.7138,16.5379,17.1551,16.7363,16.5862,16.5455,211.812,-26.4841,0.229256,0.17585,0.143239,0.105542,0.204,0.144592,0.107441,0.0852069,-999,-999,-999,-999,-999
CFA4,17.6253,16.9831,16.7438,16.5172,17.1674,16.7144,16.5148,16.4366,211.808,-26.623,0.251788,0.193235,0.157687,0.116254,0.2242,0.15931,0.118311,0.0938079,-999,-999,-999,-999,-999
CFA4,16.7338,16.297,16.1922,16.0481,16.4101,16.152,16.0444,16.0277,211.806,-26.5709,0.243022,0.186139,0.151963,0.111542,0.2164,0.153451,0.113441,0.0905074,6270653665205779840,16.6141,16.2645,16.1432,16.0458
CFA4,15.6983,15.0941,14.9114,14.7491,15.2746,14.8763,14.7234,14.6768,211.804,-26.5935,0.248788,0.190139,0.155687,0.114254,0.2204,0.15731,0.116311,0.0925074,-999,-999,-999,-999,-999
CFA4,17.3635,16.607,16.3324,16.0919,16.8805,16.345,16.1264,16.0309,211.799,-26.5156,0.231022,0.17685,0.144239,0.106542,0.205,0.145592,0.108441,0.0855074,-999,-999,-999,-999,-999
CFA4,17.7527,17.314,17.1153,17.0775,17.4115,17.1288,17.0056,16.9837,211.799,-26.6306,0.251788,0.193235,0.157687,0.116254,0.2242,0.15931,0.118311,0.0938079,-999,-999,-999,-999,-999
CFA4,17.6756,17.1375,16.9943,16.8498,17.3199,16.9785,16.8597,16.8376,202.349,11.3227,0.108128,0.0828288,0.0676197,0.0495593,0.0962,0.0682958,0.0503503,0.0401034,3738489892653662208,17.6066,17.1468,16.9851,16.8739
CFA4,16.4367,15.7629,15.5631,15.3861,16.0024,15.5649,15.4184,15.373,202.349,11.2825,0.116128,0.088925,0.0726197,0.0532712,0.103,0.0732958,0.0542203,0.0431034,-999,-999,-999,-999,-999
CFA4,17.4479,16.8363,16.6558,16.478,17.0393,16.6436,16.4891,16.4535,202.323,11.2587,0.120894,0.0920212,0.0753437,0.0552712,0.1068,0.0761549,0.0562203,0.0451034,-999,-999,-999,-999,-999
CFA4,18.0367,17.4995,17.3339,17.2056,17.6917,17.3528,17.2351,17.2118,202.285,11.351,0.112128,0.085925,0.0703437,0.0515593,0.1,0.0711549,0.0523503,0.0421034,-999,-999,-999,-999,-999
CFA4,18.7048,18.1314,17.9348,17.7351,18.2793,17.8864,17.7429,17.6746,202.281,11.2901,0.117894,0.0900212,0.0736197,0.0542712,0.1048,0.0742958,0.0552203,0.0441034,-999,-999,-999,-999,-999
CFA4,18.9553,18.1746,17.947,17.7722,18.4972,17.9336,17.7395,17.6826,202.242,11.1823,0.111128,0.084925,0.0696197,0.0512712,0.099,0.0702958,0.0522203,0.0411034,-999,-999,-999,-999,-999
CFA4,16.7637,15.9123,15.6506,15.426,16.2887,15.6796,15.462,15.3748,332.791,2.11182,0.154426,0.118502,0.0967915,0.0706949,0.1368,0.0978732,0.0719605,0.0570049,-999,-999,-999,-999,-999
CFA4,16.0325,15.1979,14.902,14.6921,15.5162,14.9208,14.7013,14.6301,332.764,2.17913,0.149426,0.114502,0.0940676,0.0686949,0.1328,0.0950141,0.0699605,0.0557044,-999,-999,-999,-999,-999
CFA4,15.7083,15.1041,14.9364,14.8154,15.3178,14.9452,14.8173,14.79,332.761,2.01858,0.150426,0.114599,0.0940676,0.0689831,0.1336,0.0950141,0.0700904,0.0557044,-999,-999,-999,-999,-999
CFA4,16.7919,15.9052,15.5879,15.3452,16.2519,15.5978,15.3434,15.2436,332.757,2.0264,0.150426,0.115502,0.0940676,0.0689831,0.1338,0.0950141,0.0700904,0.0557044,2682748448390256000,16.6574,15.9165,15.5747,15.3395
CFA4,16.4817,15.8479,15.6673,15.5223,16.0573,15.6646,15.5318,15.4921,332.75,2.07257,0.154426,0.118599,0.0970676,0.0709831,0.1376,0.0980141,0.0720904,0.0577044,2682748933721526144,16.3492,15.8508,15.6674,15.5362
CFA4,15.5339,14.9623,14.8074,14.6818,15.1465,14.8071,14.6932,14.6758,332.729,2.08765,0.155192,0.118599,0.0970676,0.0709831,0.1376,0.0980141,0.0720904,0.0577044,-999,-999,-999,-999,-999
CFA4,16.7445,16.106,15.9308,15.7999,16.3351,15.9457,15.7931,15.7454,332.716,2.06258,0.153426,0.117599,0.0960676,0.0706949,0.1366,0.0970141,0.0719605,0.0570049,2682751751220076416,16.62,16.1278,15.9448,15.7884
CFA4,16.4556,15.7409,15.5208,15.314,15.9556,15.4909,15.2904,15.1985,332.687,2.0348,0.153192,0.117502,0.0960676,0.0706949,0.1358,0.0970141,0.0719605,0.0570049,-999,-999,-999,-999,-999
CFA4,16.957,16.3483,16.1453,15.9971,16.543,16.1329,15.9866,15.9428,332.652,2.12608,0.147426,0.112503,0.0920676,0.0676949,0.1308,0.0930141,0.0689605,0.0547044,-999,-999,-999,-999,-999
CFA4,16.1751,15.4102,15.1644,14.9771,15.685,15.1837,14.996,14.934,332.649,2.16467,0.146426,0.111503,0.0913437,0.0669831,0.1298,0.0921549,0.0680904,0.0547044,-999,-999,-999,-999,-999
CFA4,16.4091,15.7632,15.5805,15.4355,15.9952,15.581,15.4369,15.3942,332.645,2.15707,0.147426,0.112503,0.0920676,0.0676949,0.1308,0.0930141,0.0689605,0.0547044,2682765082798583680,16.2725,15.766,15.5782,15.4306
CFA4,16.9279,16.2373,16.0183,15.8339,16.4504,15.9983,15.8217,15.7606,332.631,2.1362,0.147426,0.112503,0.0920676,0.0676949,0.1308,0.0930141,0.0689605,0.0547044,2682764945359629568,16.7718,16.2115,15.9953,15.8182
CFA4,18.024,17.3753,17.1936,16.9872,17.6167,17.1687,16.9933,16.9475,7.53529,31.4614,0.224022,0.171754,0.140239,0.102831,0.1992,0.141592,0.104571,0.0832069,2859591291556676992,17.9524,17.3811,17.1701,17.002
CFA4,17.2904,16.571,16.352,16.1564,16.8283,16.3589,16.1846,16.1291,7.53284,31.3545,0.240022,0.184042,0.149963,0.110542,0.2136,0.151451,0.112441,0.0895074,2859585484760899968,17.1685,16.5827,16.3472,16.1792
CFA4,18.2719,17.4847,17.2988,17.0885,17.7197,17.2514,17.0543,16.9815,7.52742,31.383,0.230256,0.17685,0.143963,0.105831,0.205,0.145451,0.107571,0.0855074,2859588611497089792,18.0219,17.4826,17.2384,17.0319
CFA4,16.2268,15.3968,15.1094,14.85,15.707,15.1064,14.8654,14.7716,7.52108,31.3195,0.247788,0.190139,0.154963,0.114254,0.2204,0.156451,0.116311,0.0918079,2859585003724564736,16.1063,15.3881,15.0848,14.8535
CFA4,17.8282,17.2417,17.059,16.91,17.4188,17.0521,16.9097,16.8642,7.50187,31.3361,0.247788,0.190139,0.154963,0.114254,0.2204,0.156451,0.116311,0.0918079,2859588027381539584,17.6983,17.226,17.0509,16.9075
CFA4,16.5945,16.0545,15.9167,15.7893,16.2064,15.891,15.7909,15.7829,7.48651,31.3932,0.228022,0.174754,0.142239,0.104542,0.2022,0.143592,0.106441,0.0845074,2859588744640933504,16.4436,16.0364,15.8839,15.7857
CFA4,16.6369,15.9473,15.7325,15.5572,16.1774,15.7247,15.5678,15.5176,7.48124,31.3995,0.228022,0.174754,0.142239,0.104542,0.2022,0.143592,0.106441,0.0845074,2859589504850284416,16.5049,15.9341,15.7155,15.5622
CFA4,17.4161,16.5536,16.2267,15.968,16.8715,16.2126,15.9797,15.8784,7.47606,31.3601,0.242022,0.185042,0.150963,0.111254,0.2146,0.152451,0.113311,0.0898079,2859588263604569856,17.3,16.5391,16.2058,15.9657
CFA4,17.7164,17.0165,16.7965,16.5742,17.2052,16.7691,16.5929,16.532,7.46325,31.404,0.228022,0.174754,0.142239,0.104542,0.2022,0.143592,0.106441,0.0845074,2859589573569826048,17.5191,16.978,16.7627,16.5894
CFA4,15.648,15.0968,14.9312,14.7876,15.2721,14.9259,14.794,14.7678,7.45813,31.4176,0.221256,0.169657,0.138239,0.101831,0.1964,0.139592,0.103571,0.0822069,2859589569274238848,15.5208,15.078,14.9141,14.793
CFA4,17.801,16.9172,16.6629,16.4257,17.1847,16.6326,16.4233,16.3627,7.4581,31.4355,0.221256,0.169657,0.138239,0.101831,0.1964,0.139592,0.103571,0.0822069,2859589809792850560,17.5842,16.8951,16.6203,16.4179
CFA4,18.2172,17.258,16.8724,16.5587,17.6109,16.841,16.5605,16.4382,7.451,31.3738,0.234022,0.178946,0.145963,0.107542,0.2078,0.147451,0.109441,0.0865074,2859589088238303104,18.1081,17.2325,16.8258,16.5512
CFA4,17.6688,17.0164,16.8166,16.6396,17.2379,16.7912,16.6292,16.5873,7.43237,31.3795,0.240022,0.184042,0.149963,0.110542,0.2136,0.151451,0.112441,0.0895074,2859589053878568448,17.5695,17.0039,16.7926,16.6355
CFA4,17.0624,16.2445,15.9454,15.75,16.5168,15.9416,15.7431,15.683,7.43216,31.4004,0.228022,0.174754,0.142239,0.104542,0.2022,0.143592,0.106441,0.0845074,2859589367411329408,16.9262,16.2098,15.9295,15.7407
CFA4,17.9202,17.2957,17.1568,17.0141,17.476,17.1328,17.0146,17.002,7.42234,31.4358,0.219256,0.168657,0.137239,0.100831,0.1954,0.138592,0.102571,0.0812069,2859601221521064448,17.7574,17.2957,17.1349,17.0247
CFA4,17.5754,16.9341,16.7044,16.5255,17.2205,16.7869,16.6025,16.5408,7.41697,31.4486,0.219256,0.168657,0.137239,0.100831,0.1954,0.138592,0.102571,0.0812069,2859601663902595840,17.5209,16.996,16.7814,16.5972
CFA4,17.7792,16.86,16.4872,16.2037,17.2041,16.4822,16.2009,16.0993,7.38416,31.4195,0.226256,0.17285,0.141239,0.103831,0.201,0.142592,0.105571,0.0842069,2859601152801588224,17.6467,16.8379,16.4626,16.1949
CFA4,16.6022,15.8791,15.6697,15.49,16.1642,15.6788,15.4844,15.4172,7.3783,31.3398,0.247788,0.190139,0.154963,0.114254,0.2204,0.156451,0.116311,0.0925074,2859583010859735936,16.5017,15.8991,15.6606,15.4758
CFA4,17.6478,16.9768,16.7866,16.6144,17.1576,16.7518,16.5844,16.5252,7.37468,31.3754,0.244788,0.187139,0.152963,0.112542,0.2174,0.154451,0.114441,0.0908079,2859583423176592512,17.4706,16.9516,16.747,16.5899
CFA4,17.5354,16.8951,16.6931,16.5357,17.0296,16.6291,16.4587,16.4067,7.36643,31.3084,0.254788,0.195235,0.159687,0.117254,0.2262,0.16131,0.119311,0.0948079,2859582598542876800,17.3049,16.8121,16.6257,16.4727
CFA4,16.7641,16.2548,16.0838,15.966,16.457,16.097,15.9575,15.9425,254.201,28.0089,0.183958,0.14108,0.114792,0.0844068,0.1636,0.115873,0.0858305,0.0683054,1307126056194419328,16.73,16.2498,16.0809,15.961
CFA4,16.9306,16.372,16.1893,16.0597,16.5499,16.1744,16.0344,16.0146,254.185,27.9284,0.172958,0.131887,0.107792,0.0794068,0.153,0.108873,0.0808305,0.0643054,-999,-999,-999,-999,-999
CFA4,17.4926,16.8764,16.6799,16.4843,17.0478,16.6448,16.4874,16.4405,254.185,27.9097,0.178958,0.136984,0.111792,0.0824068,0.1588,0.112873,0.0838305,0.0663054,-999,-999,-999,-999,-999
CFA4,16.8356,16.1999,16.0108,15.8272,16.3971,15.983,15.8176,15.7645,254.167,27.926,0.172958,0.131887,0.107792,0.0794068,0.153,0.108873,0.0808305,0.0643054,-999,-999,-999,-999,-999
